Country,Country_code,Continent,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
New Zealand,NZL,Oceania,6357.0,6296.0,6352.0,6441.0,6851.0,6731.0,7074.0,7535.0,7285.0,7731.0,8222.0,8512.0,7707.0,7603.0,8474.0,8757.0,8303.0,8212.0,8271.0,8247.0,8161.0,7983.0,7828.0,8421.0,8992.0,8174.0,7716.0,8199.0,8198.0,8435.0,7818.0,7465.0,8195.0,8388.0,7906.0,7133.0,6897.0,7294.0,7600.0,7905.0,9309.0,9726.0,10300.0,10297.0,10042.0,9770.0,10779.0,11043.0,10947.0,11043.0,11415.0,12506.0,11045.0,11988.0,13479.0,12199.0,12427.0,12522.0,13936.0,13908.0,14346.0,14418.0,14641.0,15350.0,15087.0,15533.0,15511.0,16150.0,16606.0,17341.0,18111.0,17027.0,16809.0,18348.0,17835.0,18452.0,18889.0,19804.0,20529.0,19907.0,20161.0,19110.0,19182.0,19580.0,19681.0,20537.0,20715.0,21015.0,21783.0,21780.0,22124.0,22142.0,22022.0,22107.0,21817.0,21125.894441464632,21093.06134026169,21897.67558925028,23076.8580370377,23751.903279923343,24321.24800938972,24802.129652390377,24861.415744330163,25867.99278194082,26823.01745930254,27167.31853490533,28065.85595514824,28876.28695203709,29806.73526544015,30270.247318837275,30798.6310699084,31784.44081904042,31444.63323540741,31233.07583039169,31586.08932678963,32057.0,32714.73260944279,33109.26129665986,33591.32021166519,34248.47720110293,34879.93804063972
Oman,OMN,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.0,1036.0,1079.0,1127.0,1173.0,1221.0,1274.0,1325.0,1380.0,1435.0,1490.0,1471.0,1728.0,1758.0,1714.0,1678.0,1722.0,2788.0,4932.0,6028.0,6056.0,5923.0,6271.0,5227.0,5644.0,6802.0,7328.0,6998.0,6513.0,6446.0,6491.0,7210.0,7651.0,8521.0,9526.0,10433.0,10268.0,10699.0,10633.0,10692.0,10327.0,11131.000161499864,12251.157612838057,13226.643232366689,14079.533055632632,15292.175962180614,16491.167828769783,18518.480505769527,20213.02037793395,21519.670874485146,24186.36539832847,26431.100510242468,27141.842908555063,27313.979688054027,28607.084364072365,30392.56006950844,33374.89387593973,36424.97935431351,40909.93793079612,44244.64655098686,46182.160122218935,44454.0,47427.58310966899,48900.75666507833,48528.4104469355,49926.876575049,51382.73606636621
Pakistan,PAK,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,969.0,950.0,1015.0,1014.0,1012.0,1017.0,1036.0,1025.0,1009.0,1031.0,1066.0,1114.0,1152.0,1208.0,1229.0,1294.0,1307.0,1361.0,1411.0,1517.0,1484.0,1455.0,1521.0,1533.0,1559.0,1604.0,1631.0,1720.0,1733.0,1851.0,1924.0,2002.0,2077.0,2106.0,2230.0,2302.0,2364.0,2442.0,2487.0,2531.0,2644.574215569029,2732.381621099054,2777.332031983147,2855.9061964784687,2947.682626212989,2979.808225508058,2986.7055656454686,3035.4517015776883,3111.958570362772,3154.5115800695457,3176.9467765872632,3265.6866153770698,3437.9918213428978,3664.53343212702,3883.934514913529,4062.666456993414,4160.365169369131,4224.404803717347,4288.461819263837,4354.266950826545,4464.0,4538.345659254035,4638.161854593577,4750.8781699193805,4889.914999073702,5030.835315005946
Panama,PAN,America,,,,,,,,,,,2276.0,2377.0,2504.0,2648.0,2837.0,2915.0,2930.0,2927.0,3084.0,3064.0,2888.0,2732.0,2630.0,2534.0,2445.0,2370.0,2401.0,2421.0,2491.0,2514.0,2515.0,2528.0,2558.0,2605.0,2467.0,2383.0,2362.0,2365.0,2391.0,2571.0,2507.0,2707.0,2625.0,2683.0,2651.0,2911.0,2896.0,2995.0,3156.0,3371.0,2899.0,2960.0,2724.0,2732.0,2577.0,2491.0,2557.0,2649.0,2681.0,2766.0,2836.0,3054.0,3014.0,3124.0,3217.0,3462.0,3647.0,3877.0,3929.0,4151.0,4331.0,4559.0,4752.0,4976.0,5131.0,5471.0,5571.0,5719.0,5695.0,5649.0,5604.0,5512.0,5946.0,6075.0,6849.0,7313.0,7444.0,7186.0,7192.0,7404.0,7578.0,7653.0,6743.0,6715.0,7119.0,7659.470068810521,8148.631578366972,8450.671662660901,8549.647580230898,8555.783356594811,8652.075758425297,9054.722042605272,9560.335446830137,9784.694118187648,9898.787780608176,9804.558814722486,9879.4543564848,10153.772014301005,10769.523182504085,11389.243951547502,12195.746842831204,13492.38297776926,14466.96734178384,14515.766021072732,15169.124712275998,16762.0,18051.0,18979.0,19855.0,20723.0,21445.12474748985
Peru,PER,America,917.0,987.0,1034.0,1073.0,1084.0,1149.0,1207.0,1272.0,1299.0,1377.0,1468.0,1540.0,1549.0,1556.0,1564.0,1576.0,1613.0,1645.0,1615.0,1733.0,1889.0,1934.0,1921.0,1961.0,1954.0,2004.0,2144.0,2255.0,2429.0,2455.0,2662.0,2668.0,2796.0,3041.0,2651.0,2397.0,2268.0,2483.0,2774.0,2986.0,3078.0,3070.0,3068.0,3037.0,3046.0,2997.0,2880.0,2876.0,3070.0,3131.0,3196.0,3231.0,3282.0,3470.0,3679.0,3867.0,3964.0,4111.0,4117.0,4309.0,4385.0,4479.0,4372.0,4275.0,4733.0,5008.0,5230.0,5314.0,5523.0,5729.0,6038.0,6107.0,5874.0,5859.0,6143.0,6242.0,6264.0,6413.0,6566.0,6896.0,6808.0,6626.0,6454.0,6664.0,6795.0,6921.0,6770.0,5729.0,5859.0,5844.0,6290.0,6682.0,6003.0,5160.0,4795.0,4812.211783683929,4698.483047665015,4857.021153915113,5361.422622433439,5668.032852865704,5739.790044365207,6027.816438107846,5926.7329222811695,5945.195331123355,6038.244426976612,6010.225032486101,6274.418486889141,6472.340881281997,6731.004687316251,7091.133296825651,7560.897175590482,8138.364968767314,8812.618181733798,8836.016607564105,9507.7801294655,10044.0,10605.588696987215,11173.43797592101,11389.862201766016,11713.570189017371,12132.03511095255
Philippines,PHL,Asia,,,,,,,1073.0,1282.0,1082.0,1130.0,1151.0,1191.0,1235.0,1235.0,1393.0,1455.0,1452.0,1575.0,1517.0,1395.0,1599.0,1830.0,2050.0,1932.0,2055.0,1969.0,2163.0,1992.0,2133.0,2109.0,2174.0,2177.0,2219.0,2252.0,2203.0,2168.0,2212.0,2181.0,2149.0,1956.0,2174.0,2276.0,2295.0,2404.0,2402.0,,,,,,1030.0,1395.0,1583.0,1634.0,1706.0,1835.0,1890.0,1999.0,2085.0,2165.0,2248.0,2299.0,2308.0,2393.0,2353.0,2410.0,2450.0,2542.0,2550.0,2603.0,2636.0,2694.0,2745.0,2789.0,2812.0,2882.0,2954.0,3131.0,3154.0,3241.0,3430.0,3524.0,3606.0,3703.0,3787.0,3819.0,3859.0,3837.0,3469.0,3135.0,3161.0,3218.0,3355.0,3481.0,3502.0,3432.582750874769,3399.242617959663,3427.1294302854944,3529.007334686565,3637.625561314352,3790.7787888230337,3928.014381430732,3852.632743171977,3917.0886431100816,4033.5608918822336,4090.218328993514,4181.375748205981,4333.213811692893,4562.502675564325,4721.000727072252,4908.616862332096,5172.661871018685,5328.682449645144,5338.306243301913,5694.046728858069,5851.0,6155.8294933463385,6465.517991009674,6760.762822589173,7070.475789002368,7463.518188004978
Poland,POL,Europe,2415.0,2477.0,2546.0,2630.0,2700.0,,,,,,,,,,2694.0,,,2772.0,,,,,,,3000.0,,,,,,,,,3374.0,3178.0,2906.0,2643.0,2534.0,2539.0,2546.0,2590.0,3052.0,3478.0,,,,,,,,,,3439.4911306217523,3630.2633936570505,3900.0,4001.0,4018.0,4173.0,4328.0,4454.0,4565.0,4721.0,4873.0,4935.0,5125.0,5461.0,5325.0,5582.0,5773.0,6036.0,6362.0,6540.0,6881.0,6760.0,7058.0,7503.0,7986.0,8512.0,8928.0,9258.0,9397.0,9483.0,9741.0,9471.0,9149.0,8584.0,8429.0,8764.0,9006.0,9022.0,9240.0,9059.0,9228.0,9060.0,8150.0,7625.84268658559,7873.92490222084,8229.529071554278,8721.827380289787,9408.2745367175,10066.171033531757,10811.274224041745,11413.25589938339,12058.419766451196,12732.166764174506,13017.584250694908,13415.5709344415,14035.636389115967,14906.09421678974,15580.93671792739,16711.447988068474,18067.42798412524,19011.54609190548,19718.464438679377,20608.69309473939,21837.0,22169.82560164373,22378.30419480347,23247.8180652457,24285.1415102141,25020.620325784213
Puerto Rico,PRI,America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416.0,3515.0,3730.0,3937.0,4081.0,4221.0,4525.0,4729.0,4784.0,5161.0,5451.0,5859.0,6183.0,6693.0,7012.0,7519.0,7957.0,8388.0,8705.0,9306.0,10117.0,10587.0,11046.0,11639.0,11552.0,11073.0,11308.0,11832.0,12463.0,13012.0,13040.0,13061.0,12511.0,12428.0,13201.0,13345.0,14304.0,14870.0,15701.0,16332.0,16799.0,17332.180555569845,18290.732312059263,19278.626736749982,20213.114289924142,21267.37694854684,21856.0174362912,23069.027284417825,24586.22177832384,26186.29957210674,27392.458835101163,29517.04844797766,30218.01310480458,30688.10105113071,32110.836956060444,32013.54085987913,32195.16059855685,32511.114306762483,32604.090062103834,32648.10443234164,33195.44278777433,33981.0,34395.0,34736.0,34787.0,35384.0,35594.52195288389
North Korea,PRK,Asia,,,,,,,,,,,,,,,,1073.7921851566102,1170.12947504923,1216.4597519282263,1219.250162128233,1286.297960867752,1385.4614453321146,1307.7706708873995,1382.310816195425,1102.646944718822,1469.8207828633708,1440.4432927252085,1433.4868607592166,1453.1302054884534,1402.927136900525,1422.494823873923,1460.897897599275,1593.8982670740772,1561.0217637728626,1596.1881391316836,1725.5968460989332,1831.3139330795736,1837.1939562813784,1895.4532819257568,1793.0281406595225,1996.1649112324428,2121.924756262958,2469.677819416786,2557.073197221887,2494.337846713894,2623.730503779884,2621.043296601677,2399.6421784847976,2462.0046365633925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.8185769482334,2315.958868695438,2120.546124627793,1996.293340475905,1925.956032988804,1816.009009940036,1733.0995057492387,1604.8995267445302,1579.9309296418764,1664.6421502877936,1657.1444357722455,1704.3732616171671,1710.9495720157613,1729.6220787206848,1753.6919336925446,1808.0618257976384,1778.4956591552389,1746.9275624945565,1794.6573716776577,1768.889749799751,1751.4362816113617,1756.6108066887382,1770.920941542846,1781.3008453449445,1791.3436400976298,1762.5166753384246,1821.212087906053
Portugal,PRT,Europe,1793.0,1884.0,1935.0,1991.0,2075.0,2023.0,2018.0,2029.0,2039.0,1965.0,1962.0,1991.0,1943.0,1926.0,1957.0,1980.0,2004.0,1992.0,2005.0,1957.0,1967.0,1932.0,1833.0,1870.0,1959.0,2056.0,2279.0,2348.0,2233.0,2305.0,2262.0,2627.0,2343.0,2566.0,2504.0,2600.0,2619.0,2761.0,2844.0,2660.0,2428.0,2801.0,2785.0,2788.0,2574.0,2785.0,2723.0,2879.0,3017.0,2876.0,3073.0,3301.0,3261.0,3279.0,3325.0,3456.0,3445.0,3663.0,3814.0,3945.0,4087.0,4238.0,4259.0,4454.0,4712.0,4972.0,5308.0,5585.0,5926.0,6363.0,6637.0,7143.0,7767.0,7949.0,8724.0,9358.0,10130.0,11258.0,11234.0,10388.0,10861.0,11422.0,11700.0,12326.0,12822.0,12934.0,13198.0,13158.0,12894.0,13240.0,13774.0,14641.0,15729.0,16533.0,17256.0,17949.808301173023,18598.52811074584,18519.933184056696,18819.02641793187,19262.030321388447,19939.31129143236,20810.178605354424,21782.118696572663,22589.92161795095,23372.040142230104,23751.37172554714,23896.45964001251,23677.51885243508,24142.76657092593,24377.949873274138,24809.039589187923,25477.205995874305,25590.88043553619,24902.45692035445,25463.1631021506,25133.0,24211.437538256683,24119.960836086902,24442.386247150665,24983.70214650068,25568.694824878698
Paraguay,PRY,America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858.0,2644.0,2627.0,2716.0,2710.0,2705.0,2550.0,2738.0,2326.0,2300.0,2625.0,2391.0,2373.0,2273.0,2276.0,2255.0,2299.0,2335.0,2381.0,2453.0,2385.0,2346.0,2396.0,2499.0,2504.0,2546.0,2624.0,2584.0,2676.0,2699.0,2730.0,2825.0,2906.0,3017.0,3150.0,3319.0,3464.0,3629.0,3945.0,4302.0,4693.0,5113.0,5424.0,5230.0,4935.0,4945.0,4994.0,4854.0,4919.0,5082.0,5222.0,5230.0,5224.29964823441,5186.563954119006,5270.899491641785,5305.500600004414,5463.622803755436,5360.743303438505,5399.425768816535,5321.919255014399,5150.408535771523,4896.429548054788,4918.045924705952,5571.427457826614,5726.990011574312,5876.660274280204,5922.790849705943,6128.642431612889,6383.485205573556,6713.030207716694,6376.941542522253,7139.026843533729,7377.0,7232.376097145511,7735.564733585137,8047.593473162891,8188.403618735497,8438.709446905918
Palestine,PSE,Asia,,,,,,,,,,,,,,,,,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.0,1608.0,1669.0,1733.0,1801.0,1867.0,1930.0,2000.0,2048.0,2146.0,2248.0,2287.0,2381.0,2479.0,2585.0,2703.0,2917.0,2852.0,2636.0,2791.0,3008.0,3338.0,3797.0,3537.0,4159.0,4085.0,4605.0,4439.0,4874.0,4677.0,5239.0,4811.0,5088.0,4733.0,4807.0,4619.0,5330.0,5004.0,4745.0,4682.0,5345.0,4732.1707378122765,5410.624860513377,5527.994894591654,5893.470080553527,5756.845080127221,5320.255431795181,5598.02091623714,6051.882863054289,6204.646561776398,5377.393510417403,4626.303136294866,3842.146373133057,4158.299311881024,4358.517574802476,4589.625827493029,4193.15374550199,4250.988726059923,4287.209196593138,4426.316815164755,4548.53105311676,4863.0,5054.0,5054.0,4939.0,5003.0,5316.988319387711
Qatar,QAT,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48436.0,48653.0,47990.0,49284.0,51490.0,49632.0,50628.0,49973.0,50042.0,52436.0,52299.0,48516.0,46304.0,44912.0,42186.0,41101.0,50660.0,55566.0,58010.0,56236.0,51921.0,59731.0,62416.0,68407.0,57594.0,54866.0,55169.0,45999.0,47072.0,45806.0,45860.0,37307.0,29046.0,23146.0,20354.0,16558.0,12881.0,12819.0,12492.0,12137.0,11705.0,12417.64270753359,15042.123159110415,16221.045570990258,17955.31481774725,19959.703059990767,22395.263887484165,30989.14972756169,36448.05653884442,40135.17472946597,45788.122704193,50525.70583935578,57541.10338929801,62234.213824204206,74372.93251805927,76808.42001416511,90120.91798318898,97912.69049207192,107402.05610585344,115283.41660227132,134802.78185178977,155533.0,154339.816050374,155657.12776683117,157712.90912789595,159800.18870866153,160051.23540942746
Romania,ROU,Europe,1502.8962288746366,1246.694740847301,1484.5961225869698,1031.6684919672164,1406.820670864386,1466.296016299303,1422.8332638660945,1450.2834232975945,1100.2938905459666,1546.358981307845,1663.022158891721,1342.7702988575518,1441.1333701537608,1411.3956974363025,1793.4104161913467,1743.0851239002632,1756.8102036160133,1754.522690330055,1473.1585561571778,1608.4635136291945,1495.0279288244412,1259.295779504194,1025.805379302171,1014.8981115324832,1063.693677970633,1152.9066961230087,1283.2949534226348,1386.2330512907606,1386.2330512907606,1395.383104434594,1528.0588750201782,1523.4838484482616,1477.733582729095,1557.796547737637,1534.9214148780534,1560.0840610235953,1413.6832107222608,1422.833263866094,1436.558343581844,1541.783954735928,1585.2467071691367,1640.147026032137,1603.5468134568036,1626.4219463163872,1582.9591938831786,1626.4219463163874,1505.1837421605949,1706.4849113249295,1290.1574932805097,876.1175885220482,853.2424556624646,1086.5688108302163,2976.054785031814,2430.482866330747,1883.9768059614053,2001.54279689916,2124.8563752765363,2249.246951766821,2384.663375079967,2515.122411378225,2587.6026228640185,2664.586983243016,2747.3182703492084,2841.962329674154,2938.802572195801,3109.8738518860614,3199.499973880075,3405.658672500929,3599.466963610232,3803.368068803001,4212.697457030035,4372.449397308585,4366.120220018751,4501.124297547428,4547.402146183206,5134.186718340132,5413.41779052776,5541.713361608214,5796.996026582673,5995.4506623028055,6243.146319445189,6322.240335288323,6476.156522655519,6612.02235326066,6591.636513949968,6514.126853161042,6490.436690532253,6418.193880459252,6659.454043513265,6628.606205102942,6718.444626288143,6551.89904388016,6511.956109065193,6281.154179014025,5596.0,5033.141019477643,4818.30439775258,5055.917170261037,5427.070568283564,6014.689713970484,6476.474475399121,6446.417752776129,6407.4668817494485,6613.93288019736,7089.946125736416,7860.443226116575,8673.618743410765,9369.2331638451,10531.171802216866,11313.822419190725,12823.23183934203,14418.829976779476,16347.34353433489,15866.126776608,16377.328022560869,17174.0,17580.932300095516,17691.442894540312,18487.25965078638,19162.18651066976,19825.60255468913
Russia,RUS,Asia,984.6078930844392,893.5878313946073,1029.5808220236686,1046.9149686668738,1049.1807874300275,989.8406240375898,1122.7257297516524,1106.1027869386046,1151.70384141699,1018.93690498205,938.2368009964824,984.708266287204,973.4893082712472,1079.2485510310323,1067.6361782354234,967.9301632004776,1086.0094950392167,1163.2653571320704,1112.7096421455528,1112.1135188596263,1077.5794849802894,988.812189094728,721.689783423741,663.7686011065906,636.9061556798714,566.738992310145,678.9262004267995,775.4367798364415,901.1648031723072,1061.9501088156408,1207.4231289605118,1242.776564531661,1281.741170540239,1300.6027323469768,1345.4910986704936,1411.7630785115475,1459.362310373395,1529.9011588288706,1696.5790998205855,1897.6436692887703,2040.580460456792,2297.5929102666096,2291.098268655256,2368.6242203802967,2529.3845038478617,2358.298492251456,2553.8420004004734,2447.804138748414,2391.6349296698304,2313.444475640682,2435.8581934021418,2705.821987405513,2940.440615149302,3106.350377826866,3310.834623352411,3456.260471735105,3686.917162162952,3849.794948499366,4108.752259979994,4312.620959531007,4615.278893872846,4850.401826290252,5114.728573339149,5326.70195654247,5557.0,5874.0,6229.0,6405.0,6754.0,7068.0,7517.0,7943.0,8391.0,8563.0,9234.0,9567.0,9785.0,10492.0,10801.0,11164.0,11426.0,11692.0,11829.0,11867.0,12204.0,12274.0,12267.0,12420.0,12379.0,12475.0,12694.0,12597.0,12720.0,12766.0,12400.0,12012.235520911763,10487.547701220914,9789.066758780478,8743.746867305255,8586.323562815192,8479.380775595977,8813.350058351298,8557.495150908202,9340.029375033197,10552.884609580398,11391.194503473524,12259.47691558721,13521.23894476872,14880.97870450909,16243.100494106367,18008.336075159772,20018.12298568301,21563.461915437165,20335.557700868165,21737.38391897307,23130.0,24020.311183798607,24389.973587903314,24135.03574084397,23607.95404894361,23610.36882307424
Rwanda,RWA,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,1058.0,1071.0,1090.0,1127.0,1138.0,1156.0,1173.0,1178.0,1216.0,1224.0,1167.0,1296.0,1140.0,980.0,1023.0,1065.0,1109.0,1154.0,1243.0,1337.0,1315.0,1282.0,1288.0,1262.0,1199.0,1387.0,1409.0,1495.0,1584.0,1672.0,1706.0,1680.0,1722.0,1597.0,1621.0,1642.0,1586.0,1538.0,1476.0,1398.0,1282.2594020098666,1301.68900792678,1110.920857073888,707.2970999965479,1049.2385340757571,976.4079106126928,932.0058921572738,950.3894736889112,975.8359224734272,1023.6182271306598,1067.2347821601004,1154.1060934850136,1130.0414042181624,1159.0281083995703,1210.510543125559,1261.7609170744302,1291.1933253131835,1364.7450128933217,1384.258851213705,1416.3923071164816,1449.0,1528.551959470961,1552.425348105303,1601.3937994861476,1708.3466517492332,1774.9014560703008
Saudi Arabia,SAU,Asia,,,,,,,,,,,,,,,,,,956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556.0,3784.0,3937.0,4246.0,4642.0,4658.0,4901.0,4972.0,5107.0,5512.0,5928.0,6481.0,7085.0,7516.0,7978.0,8717.0,9726.0,10302.0,10916.0,11429.0,12153.0,13509.0,15138.0,17598.0,19659.0,18788.0,19297.0,20824.0,20593.0,20472.0,21068.0,21393.0,20535.0,17315.0,16343.0,14422.0,12897.0,12919.0,12795.0,12758.0,14335.0,16830.4130827267,17905.28016427932,18101.092218880305,18678.931493161912,19223.33106950777,20280.49318462111,21087.42735287861,22310.917817841902,22058.573068283844,23904.515387401043,24191.99581700205,24053.97391079058,27367.093750673943,30233.510921129888,32700.332598371617,34483.04354429613,36070.317065963885,39393.42885649509,39671.5553186176,42737.65472414734,48470.0,49835.04741610159,50021.11997734756,50790.99046582962,51941.59890346145,51959.0747121649
Sudan,SDN,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.0,1334.0,1363.0,1388.0,1417.0,1446.0,1556.0,1492.0,1513.0,1647.0,1632.0,1588.0,1653.0,1562.0,1505.0,1568.0,1510.0,1423.0,1471.0,1521.0,1415.0,1471.0,1400.0,1243.0,1328.0,1451.0,1664.0,1857.0,1766.0,1524.0,1484.0,1466.0,1599.0,1527.0,1404.0,1274.0,1286.0,1288.0,1282.0,1353.0,1211.0,1277.6891533943106,1336.0544325201806,1374.3846461085054,1386.1075886094598,1467.70853275204,1551.8573888285,1714.3775453239894,1785.0995752469096,1837.4980953785284,1951.4658011046365,2075.62212564054,2205.572361176137,2373.0568747422217,2461.3003000273293,2642.52081684144,2903.8008913327817,3233.697682179404,3478.88758155617,3580.187810849938,3707.302678122843,3669.0,2982.559274296352,2973.4576224664247,3031.0373827463864,3087.5115855376976,3139.7502420574533
Senegal,SEN,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,2042.0,2077.0,2110.0,2146.0,2179.0,2212.0,2246.0,2278.0,2308.0,2303.0,2351.0,2370.0,2402.0,2389.0,2409.0,2404.0,2310.0,2389.0,2171.0,2287.0,2216.0,2289.0,2096.0,2118.0,2225.0,2370.0,2236.0,2082.0,2158.0,2021.0,1943.0,2168.0,2153.0,1989.0,2000.0,2031.0,2048.0,2085.0,1980.0,1999.0,1982.6259578746592,1942.926726530026,1906.8238689207408,1847.598273730688,1886.5428196677524,1866.342285022694,1866.3910630853445,1915.429657904623,1978.0964215931488,1983.524047489612,2009.942283192188,1959.6140988765064,2025.0234547341768,2074.953811620793,2121.158601643095,2104.4369069665604,2137.671646782461,2146.7914646431427,2129.336394837854,2151.3247054199974,2123.0,2141.388266516204,2127.386394942981,2191.976632482056,2262.312317152156,2335.865301267428
Singapore,SGP,Asia,,,,,2206.0,2429.0,2297.0,1975.0,1910.0,2114.0,2375.0,2166.0,2488.0,2515.0,2732.0,2447.0,2094.0,1812.0,2166.0,2209.0,1827.0,2530.0,1978.0,2244.0,1932.0,2182.0,2884.0,2952.0,2888.0,3255.0,2686.0,1986.0,2361.0,3323.0,3049.0,2246.0,1954.0,2766.0,3263.0,3676.0,3652.0,3967.0,3363.0,3912.0,,,,,,,,,,,3572.0,3368.0,2342.0,2794.0,3202.0,2946.0,3241.0,2874.0,2880.0,3239.0,3464.0,3623.0,3775.0,4049.0,3800.0,3991.0,4317.0,4741.0,5294.0,5931.0,6650.0,7318.0,8155.0,8894.0,9314.0,9602.0,10178.0,10790.0,11588.0,12521.0,13601.0,14335.0,14687.0,15720.0,16767.0,16611.0,16831.0,18345.0,19853.0,21221.0,22666.0,23636.68268756529,24775.571191949388,27073.71455274396,29454.612461151275,30957.28716510822,32724.48753287557,34868.065969204246,33590.481925885586,35156.118273986554,37772.75969269712,36864.57512439727,37829.90433699141,38950.74593767965,42111.16622349095,44698.8385991564,48073.588087781725,51844.06179987221,52180.17317591849,51344.47804006122,58612.73104901974,61672.0,62855.52346333071,64821.9276146262,66498.55574905686,67673.94135324587,69211.04659674014
Sierra Leone,SLE,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.0,942.0,958.0,982.0,1023.0,1044.0,1070.0,1093.0,1109.0,1157.0,1176.0,1181.0,1216.0,1218.0,1215.0,1282.0,1342.0,1313.0,1420.0,1525.0,1553.0,1535.0,1525.0,1553.0,1581.0,1551.0,1511.0,1495.0,1524.0,1572.0,1584.0,1615.0,1610.0,1575.0,1608.0,1610.0,1597.0,1624.0,1626.0,1642.0,1635.0,1467.388793727372,1354.9681968921225,1405.1628052991766,1500.2092032660337,1383.1081263582323,1060.5624229843488,885.2984434245676,882.7293411817113,814.1232670083349,828.7938643016843,923.045794079924,1101.7503787079663,1156.5191198609707,1197.1529299055676,1223.701532685877,1247.2527561665413,1320.7576623169489,1363.4875553892348,1378.3579388606304,1421.152059855328,1479.0,1665.0,1965.0,2007.0,1563.0,1622.4203469810366
El Salvador,SLV,America,,,,,,,,,,,,,,,,,,,,,,,,,1487.0,1466.0,1516.0,1554.0,1623.0,1476.0,1706.0,1478.0,1682.0,1661.0,1667.0,1474.0,1313.0,1471.0,1498.0,1629.0,1572.0,1699.0,1559.0,1651.0,1773.0,1714.0,1828.0,1970.0,1836.0,1741.0,1747.0,2173.0,2723.0,2432.0,2375.0,2361.0,2472.0,2577.0,2536.0,2590.0,2715.0,2775.0,2751.0,2788.0,2813.0,2821.0,3062.0,3096.0,3282.0,3351.0,3464.0,3534.0,3524.0,3520.0,3488.0,3553.0,3668.0,3767.0,3912.0,4030.0,4084.0,4221.0,4375.0,4194.0,3781.0,3507.0,3339.0,3330.0,3357.0,3366.0,3327.0,3351.0,3344.0,3322.0,3378.0,3493.5760993829613,3750.517218149534,4052.957777811832,4316.398047135765,4592.283572034612,4671.3390162401065,4882.680166858979,5077.892057876197,5263.886755364256,5403.714735813695,5550.186827886887,5751.060665261519,5957.201137600365,6145.979871833931,6441.495818668856,6782.2312136035125,7139.182139582173,7312.655835061748,7166.159194236818,7351.114557716724,7607.0,7726.0,7845.0,7935.0,8109.0,8289.273325022343
Serbia,SRB,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.0,2348.0,2236.0,2584.0,2447.0,3147.0,3022.0,3885.0,3948.0,4038.0,4237.0,4713.0,5166.0,5231.0,5649.0,5703.0,5761.0,6379.0,6515.0,7084.0,7347.0,7716.0,8322.0,8498.0,8877.0,9529.0,9958.0,10772.0,10724.0,10888.0,10949.0,10707.0,10866.0,10839.0,11180.0,10973.0,10793.0,10963.0,9754.0,8858.006877188405,6567.669791318865,4673.641582575963,4910.816393581955,5325.488232393373,5710.196717778003,6288.024121515584,6603.711178938227,5532.541325559333,6059.583022178812,6542.67954226357,7155.57619129481,7637.832244100493,8512.167897092968,9198.414474122346,9902.426087512946,10768.94237882069,11650.228005412013,11576.588805870948,11963.555065920891,12463.0,12438.255912530254,12860.450783178694,12717.726229595755,13013.853795209632,13518.949698102368
